TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-03,2024-09-03,CM,BSE,STK,522005,INE759F01012,AUSTENG,X,,,,,AUSTIN ENGINEERING CO.LTD.,240.25,244.00,233.05,238.65,240.90,244.50,,238.65,,,4938,1184180.00,96,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522014,INE961D01019,UNIDT,B,,,,,UNITED DRILLING TOOLS LTD.,265.15,272.95,264.95,270.70,270.70,259.95,,270.90,,,5506,1483675.00,563,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522017,INE459C01016,FLUIDOM,X,,,,,FLUIDOMAT LTD.,720.00,728.00,690.00,692.60,690.00,715.10,,692.60,,,9253,6492551.00,439,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522029,INE052A01021,WINDMACHIN,B,,,,,WINDSOR MACHINES LTD.,208.70,208.70,197.20,198.95,199.90,204.60,,198.96,,,30473,6103135.00,758,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522034,INE631A01022,SHANTIGEAR,B,,,,,SHANTHI GEARS LTD.,610.50,610.50,602.80,604.55,604.60,608.25,,603.50,,,151,91631.00,43,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522036,INE338P01014,MIVENMACH,XT,,,,,MIVEN MACHINE TOOLS LTD.,97.80,97.80,93.00,93.00,93.00,93.15,,93.00,,,478,45314.00,14,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522064,INE634A01018,HONDAPOWER,B,,,,,HONDA INDIA POWER PRODUCTS LIM,3848.50,3925.00,3771.00,3785.70,3806.00,3784.65,,3785.30,,,2516,9620660.00,692,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522073,INE127B01011,HITECHGEAR,B,,,,,The Hi-Tech Gears Ltd,980.80,984.10,931.80,935.00,931.80,980.80,,931.80,,,3484,3278800.00,395,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522074,INE285A01027,ELGIEQUIP,A,,,,,ELGI EQUIPMENTS LTD.,704.40,709.15,697.30,700.05,702.80,702.85,,700.70,,,11670,8193270.00,1040,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522091,INE890G01021,UVDRHOR,X,,,,,UNITED VAN DER HORST LTD.,107.80,109.80,106.00,108.15,108.80,107.70,,108.15,,,1381,148217.00,55,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522101,INE338F01015,KLBRENG-B,B,,,,,KILBURN ENGINEERING LTD.,455.00,460.00,451.25,454.85,453.00,451.25,,454.85,,,31580,14443887.00,830,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522105,INE372E01025,BIRLAPREC,X,,,,,BIRLA PRECISION TECHNOLOGIES L,79.20,83.00,79.20,80.69,80.34,80.69,,80.69,,,39969,3232279.00,359,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522108,INE384C01016,YUKEN,B,,,,,YUKEN INDIA LTD.,1251.55,1257.65,1223.15,1235.85,1257.65,1251.10,,1232.55,,,1221,1512069.00,304,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522113,INE325A01013,TIMKEN,A,,,,,TIMKEN INDIA LTD.,3810.00,3890.75,3793.45,3849.65,3833.80,3787.30,,3850.15,,,5697,22019344.00,1122,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522122,INE285C01015,VOITHPAPR,X,,,,,VOITH PAPER FABRICS INDIA LTD.,2944.00,3099.00,2749.90,2786.50,2750.00,2942.60,,2786.50,,,5511,16094773.00,544,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522152,INE410A01013,SOLIMAC,XT,,,,,SOLITAIRE MACHINE TOOLS LTD.,96.60,96.60,93.90,96.15,96.15,97.80,,96.15,,,1631,154568.00,33,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522163,INE989C01020,DIACABS,T,,,,,DIAMOND POWER INFRASTRUCTURE L,1524.20,1524.20,1493.75,1493.75,1493.75,1524.20,,1493.75,,,703,1063800.00,69,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522165,INE867D01018,INDSILHYD,X,,,,,INDSIL HYDRO POWER AND MANGANE,58.50,58.50,56.99,57.81,58.29,58.03,,57.81,,,10012,577550.00,121,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522183,INE478D01014,ITL,XT,,,,,ITL INDUSTRIES LTD.,455.00,455.00,450.95,452.00,452.00,460.00,,452.00,,,1485,674145.00,41,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522195,INE572D01014,FRONTSP,XT,,,,,FRONTIER SPRINGS LTD.,2147.00,2190.00,2121.00,2147.50,2151.00,2147.10,,2147.50,,,2543,5469004.00,162,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522205,INE074A01025,PRAJIND,A,,,,,PRAJ INDUSTRIES LTD.,758.45,772.05,753.20,755.95,755.95,755.25,,755.85,,,30908,23529321.00,1346,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522207,INE682D01011,RASANDIK,XT,,,,,RASANDIK ENGINEERING INDUSTRIE,132.00,140.00,128.30,136.20,136.20,134.65,,136.20,,,7030,967521.00,76,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522209,INE429B01011,YOGISUNG,XT,,,,,YOGI SUNG-WON (INDIA) LTD.,12.43,12.45,12.43,12.45,12.45,11.86,,12.45,,,10428,129733.00,39,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522215,INE461D01028,HLEGLAS,A,,,,,HLE GLASCOAT LIMITED,414.65,414.65,405.50,407.25,407.25,407.55,,407.55,,,10516,4290517.00,781,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522217,INE826C01016,GUJAPOLLO,T,,,,,GUJARAT APOLLO INDUSTRIES LTD.,408.00,408.00,390.00,391.40,393.00,400.80,,388.85,,,6611,2622523.00,107,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522229,INE692C01020,TANAA,X,,,,,TANEJA AEROSPACE & AVIATION LT,568.10,579.95,560.00,564.35,564.35,570.45,,564.35,,,13316,7560990.00,702,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522231,INE714D01012,CONART,X,,,,,CONART ENGINEERS LTD.,146.70,147.50,141.25,143.20,143.85,144.25,,143.20,,,4760,682925.00,94,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522235,INE097E01028,MINALIND,XT,,,,,MINAL INDUSTRIES LIMITED,5.07,5.07,5.07,5.07,5.07,5.17,,5.07,,,6858,34770.00,49,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522237,INE092H01014,SHIVAGR,X,,,,,SHIVAGRICO IMPLEMENTS LTD.,21.75,21.75,21.40,21.40,21.40,22.50,,21.40,,,300,6455.00,4,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522241,INE227C01017,MMFL,B,,,,,M.M.FORGINGS LTD.,600.80,600.80,588.10,591.45,593.30,595.25,,590.65,,,1074,638191.00,128,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522249,INE040D01038,MAYURUNIQ,B,,,,,MAYUR UNIQUOTERS LTD.,618.50,628.45,605.00,610.25,608.20,618.50,,609.85,,,16471,10127917.00,1549,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522251,INE627F01011,CENLUB,XT,,,,,CENLUB INDUSTRIES LTD.,413.95,413.95,413.95,413.95,413.95,405.85,,413.95,,,7921,3278897.00,49,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522257,INE535F01024,RAJOOENG,B,,,,,RAJOO ENGINEERS LTD.,271.35,271.35,271.35,271.35,271.35,258.45,,271.35,,,472590,128237296.00,1300,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522261,INE920A01037,DOLPHIN,T,,,,,DOLPHIN OFFSHORE ENTERPRISES (,672.90,672.90,650.00,658.00,658.00,672.90,,657.85,,,833,545346.00,63,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522267,INE466D01019,VJLAXMIE,XT,,,,,VEEJAY LAKSHMI ENGINEERING WOR,84.28,84.28,84.28,84.28,84.28,86.00,,84.28,,,55,4635.00,6,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522273,INE868C01018,AHMDSTE,XT,,,,,AHMEDABAD STEELCRAFT LTD.,202.60,202.60,202.60,202.60,202.60,206.70,,202.60,,,523,105959.00,5,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522275,INE200A01026,GET&D,T,,,,,GE T&D India Limited,1676.05,1713.95,1653.20,1669.95,1698.00,1678.85,,1664.45,,,1328,2235845.00,136,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522281,INE207E01023,RAMRAT,B,,,,,RAM RATNA WIRES LTD.,603.75,618.35,598.45,616.50,615.75,603.75,,616.45,,,9466,5782496.00,484,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522285,INE854B01010,JAYNECOIND,B,,,,,JAYASWAL NECO INDUSTRIES LTD.,45.69,46.31,45.61,45.78,46.00,46.01,,45.80,,,22867,1048457.00,261,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522287,INE220B01022,KPIL,A,,,,,KALPATARU PROJECTS INTERNATION,1404.95,1404.95,1375.35,1395.10,1395.10,1383.15,,1395.10,,,10282,14284277.00,687,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522289,INE169F01014,NMSRESRC,XT,,,,,NMS RESOURCES GLOBAL LIMITED,89.00,89.00,86.00,86.10,87.96,85.80,,86.10,,,203,17781.00,12,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522292,INE713D01055,CANDOUR,X,,,,,CANDOUR TECHTEX LIMITED,53.50,54.50,52.13,54.07,54.24,53.25,,54.07,,,40602,2181789.00,303,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522294,INE811B01010,TIGLOB,X,,,,,T & I GLOBAL LTD.,203.00,203.00,198.00,199.35,199.35,195.15,,199.35,,,12628,2522141.00,54,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522295,INE663B01015,CONTROLPR,B,,,,,CONTROL PRINT LTD.,799.35,800.00,789.00,792.30,796.00,799.35,,791.55,,,4395,3488878.00,486,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,522650,INE142E01014,BEMHY,XT,,,,,BEMCO HYDRAULICS LTD.,1520.00,1520.00,1506.30,1506.30,1506.30,1537.00,,1506.30,,,86,130645.00,15,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523007,INE030C01015,ANSALBU,X,,,,,ANSAL BUILDWELL LTD.,196.65,196.65,190.00,190.95,193.95,192.75,,190.95,,,6405,1239276.00,135,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523011,INE080A01014,WEIZMANIND,T,,,,,WEIZMANN LTD.,134.95,134.95,128.50,128.50,128.50,129.55,,128.37,,,2163,278861.00,17,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523019,INE710D01010,BNRSEC,XT,,,,,B.N.RATHI SECURITIES LTD.,142.75,142.75,142.75,142.75,142.75,145.65,,142.75,,,2800,399700.00,77,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523021,INE989D01010,RISHITECH,X,,,,,RISHI TECHTEX LTD.,60.82,61.99,60.50,61.60,61.79,61.93,,61.60,,,28866,1780390.00,60,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523023,INE985A01022,SINCLAIR,B,,,,,SINCLAIRS HOTELS LTD.,106.30,107.50,105.05,106.90,106.90,106.00,,106.88,,,1841,195069.00,104,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523025,INE429E01023,SAFARI,A,,,,,SAFARI INDUSTRIES (INDIA) LTD.,2520.00,2520.00,2468.30,2485.65,2479.90,2502.30,,2486.15,,,4275,10638108.00,869,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523054,INE626H01019,ZBINTXPP,XT,,,,,BINAYAK TEX PROCESSORS LTD.,1719.00,1719.00,1719.00,1719.00,1719.00,1769.95,,1719.00,,,1,1719.00,1,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523062,INE584C01011,JJFINCOR,X,,,,,J.J.FINANCE CORPORATION LTD.,34.99,34.99,34.00,34.99,34.99,33.33,,34.99,,,748,26027.00,22,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523100,INE124B01018,COSMOFE,X,,,,,COSMO FERRITES LTD.,211.50,225.00,211.00,215.15,214.90,215.50,,215.15,,,6380,1387836.00,143,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523105,INE293E01023,CROPSTER,XT,,,,,CROPSTER AGRO LIMITED,311.10,326.65,295.60,326.65,326.65,311.10,,326.65,,,173,55170.00,15,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523116,INE391G01012,SANCTRN,X,,,,,SANCO TRANS LTD.,749.00,749.00,710.00,710.00,710.00,730.40,,710.00,,,922,660417.00,28,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523120,INE628D01014,ADORMUL,X,,,,,ADOR MULTIPRODUCTS LTD.,39.60,39.60,37.81,38.25,38.50,39.44,,38.25,,,2417,93418.00,23,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523127,INE276C01014,EIHAHOTELS,B,,,,,EIH ASSOCIATED HOTELS LTD.,402.35,402.85,398.00,400.85,401.00,398.30,,401.10,,,1238,495481.00,124,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523144,INE442D01010,MEDICAPQ,X,,,,,MEDI-CAPS LTD.,49.71,52.84,49.71,50.73,50.73,51.12,,50.73,,,7511,385616.00,87,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523151,INE910B01028,OTCO,X,,,,,OTCO INTERNATIONAL LTD.,8.20,8.20,7.00,7.36,7.36,7.01,,7.36,,,10312,73421.00,33,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523160,INE599F01020,MORGANITE,X,,,,,MORGANITE CRUCIBLE (INDIA) LTD,1755.00,1824.90,1755.00,1798.55,1792.00,1755.00,,1798.55,,,3849,6903063.00,246,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523186,INE00FM01013,BAPACK,XT,,,,,B&A PACKAGING INDIA LIMITED,504.40,504.40,466.20,491.65,489.90,485.50,,491.65,,,2300,1123526.00,82,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523204,INE421A01028,ABAN,B,,,,,ABAN OFFSHORE LTD.,80.55,83.85,80.41,81.06,81.49,80.28,,81.10,,,62050,5093383.00,1503,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523207,INE760A01029,KOKUYOCMLN,B,,,,,KOKUYO CAMLIN LTD.,207.40,209.00,201.25,207.80,207.50,205.85,,207.95,,,56979,11690353.00,1420,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523222,INE173J01018,SRMENERGY,XT,,,,,SRM ENERGY LTD.,18.52,18.52,18.52,18.52,18.52,18.89,,18.52,,,4918,91081.00,67,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523229,INE415D01024,BHARATSE,X,,,,,BHARAT SEATS LTD.,218.15,233.85,215.20,226.45,226.45,218.15,,226.45,,,102396,23398247.00,1348,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523232,INE369D01023,CONTPTR,X,,,,,CONTINENTAL PETROLEUMS LTD.,94.80,97.50,94.25,96.30,96.30,92.93,,96.30,,,49269,4741539.00,347,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523242,INE006F01018,NBFOOT,P,,,,,NB FOOTWEAR LTD.,14.81,14.81,14.81,14.81,14.81,14.52,,14.81,,,10000,148100.00,1,F1,100,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523248,INE082B01018,MACPLASQ,XT,,,,,MACHINO PLASTICS LTD.,300.00,300.00,289.00,297.00,299.90,299.80,,297.00,,,543,160352.00,21,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523260,INE844A01013,PEARLPOLY,B,,,,,PEARL POLYMERS LTD.,40.80,40.80,38.70,38.93,38.70,40.01,,38.91,,,3125,122764.00,65,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523261,INE398A01010,VENKEYS,B,,,,,VENKYS (INDIA) LTD.,2305.55,2432.90,2293.25,2396.40,2386.00,2302.55,,2397.50,,,7289,17393010.00,1072,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523269,INE199C01026,ADVANIHOTR,B,,,,,ADVANI HOTELS & RESORTS (INDIA,80.54,81.50,78.00,78.38,78.04,79.04,,78.15,,,47775,3811506.00,701,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523277,INE395B01048,GVFILM,X,,,,,GV FILMS LTD.,0.85,0.87,0.83,0.84,0.85,0.86,,0.84,,,2930303,2473228.00,1476,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523283,INE712B01010,SUPERHOUSE,B,,,,,SUPERHOUSE LTD.,219.65,220.50,217.50,219.55,219.95,219.30,,219.90,,,801,175282.00,178,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523289,INE763B01013,RAMAVISION,XT,,,,,RAMA VISION LTD.,122.60,127.40,118.85,118.85,118.85,125.10,,118.85,,,21526,2580239.00,169,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523301,INE822C01015,TCPLPACK,B,,,,,TCPL PACKAGING LTD.,3277.05,3358.70,3252.00,3333.95,3313.80,3318.35,,3333.15,,,281,937998.00,95,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523309,INE241V01018,SHRIGANG,X,,,,,SHRI GANG INDUSTRIES AND ALLIE,71.25,74.00,70.20,70.51,70.50,71.25,,70.51,,,1158,82167.00,32,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523319,INE164A01016,BALMLAWRIE,A,,,,,BALMER LAWRIE & CO.LTD.,281.00,283.10,278.45,279.95,279.95,279.85,,279.60,,,22857,6402430.00,675,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523323,INE177F01017,KOVAI,B,,,,,KOVAI MEDICAL CENTER & HOSPITA,5527.40,5598.95,5507.40,5568.60,5581.00,5527.40,,5568.60,,,4597,25586768.00,857,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523329,INE668G01021,ELDEHSG,B,,,,,ELDECO HOUSING & INDUSTRIES LT,933.00,1024.05,933.00,999.35,999.05,964.20,,995.60,,,670,671484.00,124,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523367,INE499A01024,DCMSHRIRAM,A,,,,,DCM SHRIRAM LIMITED,1145.20,1158.00,1136.20,1138.50,1138.50,1148.20,,1140.00,,,6301,7215180.00,765,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523369,INE843D01027,DCMSRIND,B,,,,,DCM SHRIRAM INDUSTRIES LTD.,195.65,201.30,194.10,196.25,198.85,199.60,,196.98,,,38085,7488395.00,1493,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523371,INE636A01039,MAWANASUG,B,,,,,MAWANA SUGARS LTD.,126.90,126.95,124.35,124.60,124.50,126.30,,124.54,,,33503,4200419.00,693,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523373,INE281E01010,MINID,XT,,,,,MINI DIAMONDS (INDIA) LTD.,114.75,114.75,114.75,114.75,114.75,112.50,,114.75,,,1866,214123.00,20,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523384,INE843B01013,MAHAPEXLTD,T,,,,,MAHA RASHTRA APEX CORPORATION,180.70,185.00,177.05,180.00,178.05,180.70,,179.28,,,2762,498036.00,37,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523385,INE310A01015,NILKAMAL,B,,,,,NILKAMAL LTD.,1840.05,1859.45,1829.90,1836.95,1830.05,1837.75,,1837.45,,,5917,10888273.00,157,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523391,INE308A01027,NAHARPOLY,T,,,,,NAHAR POLYFILMS LTD.,257.80,263.25,249.00,258.25,257.80,255.20,,257.35,,,6897,1741278.00,202,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523395,INE470A01017,3MINDIA,A,,,,,3M INDIA LTD.,35790.00,36108.50,35656.50,35669.05,35656.50,35618.50,,35713.30,,,121,4335026.00,49,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523398,INE782A01015,JCHAC,B,,,,,Johnson Controls-Hitachi Air C,1978.00,2219.90,1978.00,2170.30,2170.30,1976.10,,2171.80,,,34481,72881984.00,4756,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523405,INE780C01023,JMFINANCIL,A,,,,,JM FINANCIAL LTD.,108.70,119.70,107.40,118.55,118.55,108.15,,118.53,,,3154343,363526539.00,15874,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523411,INE833A01016,ADCINDIA,XT,,,,,ADC INDIA COMMUNICATIONS LIMIT,1999.00,2090.00,1966.00,2063.15,2090.00,2012.35,,2063.15,,,3531,7218816.00,216,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523419,INE141D01018,TNTELE,T,,,,,TAMILNADU TELECOMMUNICATIONS L,10.56,10.77,10.56,10.77,10.77,10.77,,10.77,,,11939,126826.00,25,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523425,INE459D01014,SUNRAJDI,XT,,,,,SUNRAJ DIAMOND EXPORTS LTD.,10.98,11.13,10.42,11.07,11.07,10.76,,11.07,,,2205,23594.00,24,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523445,INE046A01015,RIIL,A,,,,,RELIANCE INDUSTRIAL INFRASTRUC,1209.45,1209.45,1180.55,1183.50,1182.00,1189.85,,1183.65,,,3304,3915471.00,312,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523457,INE473A01011,LINDEINDIA,A,,,,,Linde India Limited,7155.45,7260.00,7155.45,7226.50,7227.10,7189.35,,7226.05,,,808,5836392.00,346,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523465,INE969D01012,INDBNK,T,,,,,IND BANK HOUSING LTD.,53.00,53.00,50.83,52.83,51.82,53.24,,52.83,,,5267,276701.00,32,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523467,INE250C01027,JAIMATAG,X,,,,,JAI MATA GLASS LTD.,2.15,2.15,2.15,2.15,2.15,2.05,,2.15,,,308716,663739.00,187,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523475,INE026D01011,LOTUSCHO,XT,,,,,LOTUS CHOCOLATE CO.LTD.,1735.10,1735.10,1735.10,1735.10,1735.10,1826.40,,1735.10,,,2810,4875631.00,340,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523483,INE883C01025,PACIFICI,X,,,,,PACIFIC INDUSTRIES LTD.,286.00,305.00,286.00,300.35,300.50,275.35,,300.35,,,17676,5254336.00,387,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523489,INE889F01017,CMMHOSP,X,,,,,CHENNAI MEENAKSHI MULTISPECIAL,37.00,37.90,36.30,37.48,37.90,36.81,,37.48,,,2440,90354.00,38,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523519,INE951C01012,UNIOFFICE,X,,,,,UNIVERSAL OFFICE AUTOMATION LT,7.69,7.69,7.01,7.69,7.69,7.33,,7.69,,,11956,91394.00,59,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523537,INE170D01025,APMIN,X,,,,,APM INDUSTRIES LTD.,57.24,58.00,56.35,56.88,56.88,57.24,,56.88,,,8350,475217.00,74,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523539,INE372C01037,PRECWIRE,B,,,,,PRECISION WIRES INDIA LTD.,178.00,186.70,178.00,181.30,180.20,179.15,,181.07,,,76378,13926469.00,1978,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523550,INE951B01014,KRYPTONQ,XT,,,,,KRYPTON INDUSTRIES LTD.,63.42,63.42,60.94,60.94,60.94,62.18,,60.94,,,29026,1824444.00,109,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523558,INE010C01025,SWISSMLTRY,X,,,,,SWISS MILITARY CONSUMER GOODS,27.52,28.79,27.52,28.35,28.35,28.22,,28.35,,,336599,9484422.00,1604,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523566,INE199D01016,MARBU,XT,,,,,MARTIN BURN LTD.,54.00,55.90,53.01,54.01,55.90,53.30,,54.01,,,122,6588.00,16,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523574,INE623B01027,FEL,Z,,,,,Future Enterprises Limited,0.89,0.89,0.88,0.89,0.89,0.88,,0.88,,,554970,493895.00,229,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523586,INE826B01018,INDTONER,X,,,,,INDIAN TONERS & DEVELOPERS LTD,332.50,335.00,327.00,329.60,329.60,331.70,,329.60,,,4234,1399033.00,305,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523594,INE638D01021,KUNSTOFF,X,,,,,KUNSTSTOFFE INDUSTRIES LTD.,32.25,34.54,32.25,32.43,32.43,33.57,,32.43,,,923,30314.00,13,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523598,INE109A01011,SCI,A,,,,,SHIPPING CORPORATION OF INDIA,269.55,276.95,267.60,271.05,271.05,266.70,,270.90,,,232454,63495093.00,3344,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523606,INE438E01016,SIKA,X,,,,,SIKA INTERPLANT SYSTEMS LTD.,2642.90,2643.00,2580.00,2591.35,2598.00,2614.90,,2591.35,,,3670,9546003.00,694,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523610,INE248A01017,ITI,A,,,,,ITI LTD.,303.00,306.20,298.50,299.25,299.25,302.75,,299.60,,,35058,10595036.00,1038,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523618,INE506A01018,DREDGECORP,T,,,,,DREDGING CORPORATION OF INDIA,864.60,885.00,860.00,873.65,879.00,864.60,,877.35,,,6186,5374616.00,264,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523620,INE486I01016,PHRMASI,XT,,,,,PHAARMASIA LTD.,54.00,54.00,51.40,51.96,51.40,53.87,,51.96,,,3616,190290.00,17,F1,1,,,,,
2024-09-03,2024-09-03,CM,BSE,STK,523628,INE888B01018,PODDARHOUS,Z,,,,,Poddar Housing and Development,77.16,81.00,77.14,80.75,80.75,81.17,,80.48,,,7783,608303.00,54,F1,1,,,,,
